"","chrom","start","end","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"680","chr1",2561835,2561836,"6","6","5","2","6","2","6","6","6","4","4","1","6","6","6","6","4","6","4","5","5","5","6","6","5","5","6","6","2","6","6","5","5","6","6","4","4","6","6","5","6","6","6","6","5","6","2","6","6","6","6","5","2","6","6","4","6","6","6","6"
"707","chr1",2764632,2764633,"0","5","3","1","0","0","6","0","4","2","2","3","0","3","3","5","0","6","2","0","3","4","4","6","0","3","1","3","3","3","0","6","3","0","2","0","1","1","2","0","0","4","5","3","5","6","0","0","0","0","4","2","5","5","3","0","3","2","6","0"
"708","chr1",2764668,2764669,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","2","1","0","0","0","3","0","0","3","0","3","1","0","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","4","1","0","0","0","0","0","0","3"
"709","chr1",2764700,2764701,"0","5","0","0","0","0","0","3","3","0","0","0","0","0","5","2","0","1","0","0","0","1","0","0","1","0","4","0","0","6","1","6","0","0","0","0","0","0","0","0","5","0","3","1","1","0","0","5","2","0","0","0","3","1","0","1","0","4","0","1"
"740","chr1",2928402,2928403,"6","6","5","6","6","5","6","6","6","5","5","6","6","2","6","6","6","6","6","5","3","6","6","2","6","5","6","6","6","2","6","4","3","5","6","6","6","6","6","6","6","6","6","6","6","2","6","6","6","6","6","5","6","6","6","5","6","6","6","6"
"742","chr1",2992523,2992524,"6","6","6","6","6","6","6","5","6","6","6","6","3","6","6","6","6","6","5","6","6","6","6","6","6","6","5","6","6","6","6","5","6","6","5","6","4","6","5","6","6","6","6","6","6","6","6","6","5","6","5","5","6","6","6","6","5","5","6","6"
"743","chr1",2992560,2992561,"6","6","5","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","4","6","6","5","5","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6"
"744","chr1",2992562,2992563,"6","6","6","5","6","6","6","6","6","6","6","6","6","6","3","6","5","6","6","6","6","6","6","4","6","6","5","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","5","5","6","6","6","6","6","6","6","6","6","6","5","6","6","6"
"745","chr1",3042458,3042459,"6","6","3","4","6","6","6","3","6","6","1","6","6","6","6","4","6","4","5","5","6","1","5","6","6","6","6","6","4","6","6","5","6","5","5","4","5","5","6","6","4","5","6","6","6","6","6","6","6","4","6","4","6","6","6","6","6","6","6","6"
"746","chr1",3042498,3042499,"6","4","6","6","6","6","6","5","6","6","6","3","6","5","5","6","4","5","6","6","6","6","6","6","6","6","5","5","6","6","6","6","6","4","6","6","6","5","6","6","2","6","6","6","6","5","6","6","6","5","6","2","6","6","5","6","5","6","5","5"
"747","chr1",3042540,3042541,"6","6","5","6","6","6","6","6","6","6","5","6","6","6","6","2","5","6","6","6","6","6","6","6","6","6","6","6","2","6","6","6","5","6","6","5","3","6","5","6","6","6","6","6","6","3","6","6","5","5","6","6","5","6","6","6","6","6","5","6"
"748","chr1",3042551,3042552,"6","6","6","6","6","6","6","5","6","6","6","6","6","5","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","5","4","6","5","6","5","6","6","6","5","6","6","6","6","6","6","6","6"
"749","chr1",3050738,3050739,"6","5","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","3","5","6","6","6","6","6","5","6","6","6","6","6","6","6","6","4","4","6","6","6","4","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6"
"750","chr1",3050741,3050742,"6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","5","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","5","4","6","6","6","6","6","6","6","6","6"
"751","chr1",3050813,3050814,"6","6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","5","5","4","4","6","6","6","6","6","6","6","5","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","6","6"
"752","chr1",3050818,3050819,"6","6","6","6","4","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","4","6","6","6","6","4","6","6","6","6","5","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","5","6","6","6","6","6","6","5","6","6","6"
"753","chr1",3077930,3077931,"5","6","5","6","5","6","6","2","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","5","6","6","6","5","6","6","5","6","6","6","6","6","4","5","6","6","5","6","6","5","4","5","6","6","6","5","5","4","6","6","6","5","4"
"754","chr1",3077960,3077961,"6","5","6","6","5","6","6","6","5","6","6","6","5","6","6","6","6","6","6","6","6","6","6","4","6","5","5","6","5","6","6","6","5","5","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","6","4","6","6","6","6","6","4"
"755","chr1",3088043,3088044,"6","6","6","6","6","6","6","6","6","5","6","6","5","6","6","3","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","2","6","4","6","6","5","6","5","6","5","6","6","6"
"758","chr1",3123471,3123472,"4","6","6","6","6","6","6","6","6","6","6","3","6","6","6","6","6","5","6","5","6","6","2","6","5","6","6","5","6","5","6","6","6","6","6","6","6","6","5","6","5","6","1","6","2","6","6","6","6","6","6","5","6","6","6","6","6","5","6","6"
"759","chr1",3123488,3123489,"6","6","6","6","6","6","5","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","5","6","5","5","6","6","6","5","6","5","6","6","6","6","6","6","6","5","6","6","6","6","5","6","5","4","5","5","6","6","6","6","6","6","5","6"
"760","chr1",3123496,3123497,"6","6","6","6","6","6","5","6","3","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","5"
"761","chr1",3123499,3123500,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","6","6","5","6","5","6","5","6","5","5","6","5","6","6","6","6","6","6","5","6","6","6","6","6","5","1","6"
"762","chr1",3123517,3123518,"6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","2","6","6","6","6","6","6","6","6","6","5","6","6"
"763","chr1",3123545,3123546,"6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","6","4","6","6","6","6","6","6","5","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","6"
"764","chr1",3123549,3123550,"6","6","6","6","6","6","3","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","5","6","6","6","6","6","2","6","6","5","6","6","6"
"770","chr1",3157987,3157988,"6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","5","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6"
"778","chr1",3192473,3192474,"6","4","6","6","5","5","6","6","6","4","4","5","6","6","6","6","6","6","6","5","6","5","6","6","6","6","6","6","5","6","6","6","4","5","6","6","5","6","6","4","6","6","6","6","6","5","6","6","4","6","5","6","6","6","6","6","6","5","6","4"
"794","chr1",3239138,3239139,"6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","4","6","6","6","6","6","6","6","5","6","6","6","5","5","6","6","6","6","6","6","5","6","6","6","6","6","6","4","6","6","6","6","5","6","6","6","5","6","6","5","6"
"795","chr1",3239148,3239149,"5","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","3","6","5","6","6","6","6","5","6","6","6","6","5","6","6","6","5","6","6","6","6","6","6","5","6","6","5","4"
"796","chr1",3251351,3251352,"6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","5","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","5","5","6","6","6"
"808","chr1",3349943,3349944,"6","6","6","6","6","6","6","5","6","5","4","5","6","5","6","6","6","6","6","6","5","6","6","5","6","6","6","6","6","6","6","6","6","5","6","5","4","6","5","6","6","6","6","6","1","6","6","6","6","6","6","4","6","6","6","6","5","6","6","6"
"809","chr1",3349957,3349958,"6","5","6","6","6","6","6","6","6","4","6","6","6","6","6","6","6","1","5","6","6","6","6","6","6","6","6","6","6","6","5","6","4","6","6","6","5","6","6","6","6","6","6","6","3","6","5","5","6","6","6","6","5","6","6","6","6","6","6","6"
"810","chr1",3349961,3349962,"6","6","5","6","6","6","5","6","5","4","6","5","6","6","5","5","6","6","5","6","5","6","5","6","6","6","6","6","6","6","6","3","5","6","6","6","6","6","5","6","5","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","5","6","6","6"
"811","chr1",3349981,3349982,"6","6","6","5","6","5","5","6","6","6","5","6","2","6","6","6","6","5","6","6","6","6","5","6","5","6","6","6","5","6","5","6","4","2","6","5","5","5","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","4","6"
"813","chr1",3376882,3376883,"6","5","6","6","6","6","6","6","6","5","6","3","5","6","6","6","6","6","6","5","5","6","6","6","5","6","6","6","6","6","6","6","6","5","6","6","5","6","6","6","6","6","6","5","4","3","5","6","6","6","6","6","6","6","6","6","6","6","6","6"
"814","chr1",3377934,3377935,"5","5","6","6","6","6","6","5","6","6","6","6","6","6","6","5","6","5","5","6","6","6","6","6","6","6","6","5","6","5","6","5","6","6","6","6","4","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6"
"819","chr1",3399246,3399247,"1","2","5","4","0","1","5","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","4","0","0","5","0","0","3","1","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","3","5","0","0","0","0","4","0","3","0","0","0","5"
"820","chr1",3399259,3399260,"5","0","3","0","0","0","0","0","0","4","0","0","0","5","6","0","0","0","4","0","0","3","0","0","0","3","0","0","0","1","0","0","2","0","4","4","0","0","0","0","0","4","0","4","0","4","1","3","4","3","0","3","0","0","2","0","0","0","0","1"
"821","chr1",3399275,3399276,"6","5","0","0","6","4","2","2","1","5","6","6","2","3","3","0","2","3","2","6","2","1","2","2","3","6","5","2","2","0","3","5","6","1","4","4","5","2","4","6","5","0","0","1","0","6","5","6","4","4","3","1","4","5","2","1","5","2","2","4"
"822","chr1",3446584,3446585,"5","6","6","6","6","6","6","3","6","6","5","6","6","6","6","6","6","5","6","6","6","6","6","6","5","5","5","6","5","6","5","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","5","3","6","6","6","6","6","6","6","6","6"
"823","chr1",3510534,3510535,"6","6","6","6","6","6","6","5","6","5","6","6","6","6","1","6","6","6","6","6","5","6","6","6","6","6","6","6","6","5","6","6","5","6","6","6","6","6","6","6","6","5","6","5","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","6"
"824","chr1",3524501,3524502,"6","6","6","6","5","6","6","6","6","6","3","6","5","6","6","4","6","6","6","6","6","5","6","6","6","5","5","6","6","6","6","6","6","6","6","6","6","5","5","6","6","6","6","6","6","6","6","6","6","5","6","6","6","5","6","5","5","6","6","6"
"827","chr1",3589753,3589754,"6","6","6","6","6","4","6","3","6","6","6","6","5","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","5","5","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6"
"828","chr1",3589855,3589856,"6","6","6","6","6","6","5","5","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","5","5","6","5","6","6","6","6","6","6","6","5","6","6","4","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6"
"829","chr1",3589878,3589879,"6","5","5","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","2","5","6","6","6","5","6","6","5","6","6","6","6","6","5","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6"
"830","chr1",3589903,3589904,"6","6","6","6","5","5","6","6","6","6","6","6","6","5","6","5","5","6","6","6","6","6","5","5","6","6","6","6","5","6","6","5","6","6","6","6","6","6","5","4","6","6","6","6","6","5","6","6","6","3","6","6","5","6","6","6","5","6","6","5"
"833","chr1",3632728,3632729,"5","2","1","2","3","4","3","3","1","3","2","3","4","4","2","2","2","0","4","0","1","3","4","3","2","4","4","5","2","4","3","2","3","3","2","4","4","2","3","5","1","2","3","3","2","4","4","3","4","2","2","3","2","2","2","1","5","1","2","3"
"834","chr1",3632797,3632798,"5","2","5","6","6","5","6","3","6","6","6","6","6","6","3","6","4","2","5","6","6","0","5","6","5","3","6","5","5","6","6","0","5","6","6","3","5","6","6","5","6","1","4","6","6","6","5","5","6","5","6","6","6","5","3","3","6","6","2","5"
"841","chr1",3687054,3687055,"6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","5","5","6","6","6","6","6","6","6","4","6","6","6","6","6","6","6","6","6","6","6","6","5","5","6","5","6","6","6","6","6","6","6","6","5","6","5","6","5","6","5","6","5","6"
"842","chr1",3701818,3701819,"6","6","6","5","6","6","6","6","5","6","6","6","6","6","6","6","5","6","6","6","5","6","6","5","5","5","6","5","6","6","6","6","6","6","6","6","6","4","6","6","6","5","6","6","6","6","6","5","6","4","6","6","5","6","5","4","5","6","6","5"
"843","chr1",3706412,3706413,"6","6","6","6","6","5","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","5","5","6","5","6","6","6","6","6","6","5","5","6","6","6","6","6","6","6","6","2","5","6","6","6","6","6","5","6","6","6","5","6"
"998","chr1",5508740,5508741,"0","2","4","3","5","6","1","4","0","3","3","4","2","1","0","6","5","2","3","6","3","3","5","4","3","4","5","3","4","3","4","4","1","0","0","4","4","3","3","3","1","5","2","1","3","1","4","4","4","0","6","3","4","2","0","4","1","1","1","0"
"1003","chr1",5748896,5748897,"6","3","1","4","6","5","4","6","4","1","0","6","3","1","6","6","5","5","6","3","2","3","3","4","6","6","5","1","0","3","6","3","4","6","3","0","6","0","6","2","5","2","1","4","6","5","5","6","2","0","0","3","6","0","1","3","0","3","6","0"
"1004","chr1",5748923,5748924,"2","2","6","1","6","3","6","3","1","5","6","5","2","1","5","2","6","6","4","2","6","2","6","4","2","6","3","3","3","3","4","3","6","6","0","2","4","3","5","6","2","2","2","6","1","4","0","3","6","3","5","3","0","2","5","1","2","6","1","1"
"1005","chr1",5749016,5749017,"5","6","6","1","6","6","6","6","4","6","6","6","2","6","6","6","1","6","6","6","6","6","6","6","6","5","6","1","3","6","0","6","6","6","6","6","6","6","6","6","6","1","5","5","6","6","6","6","0","6","4","6","5","6","3","6","6","6","3","2"
"1006","chr1",5749034,5749035,"6","6","5","6","6","1","3","4","3","2","1","2","1","1","5","6","6","1","6","2","3","3","6","4","6","0","4","6","5","3","1","6","5","6","5","6","0","0","6","4","0","1","3","5","5","0","6","1","6","6","0","0","5","3","2","6","3","5","0","3"
"1015","chr1",6040694,6040695,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","6","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","3","1","0","0","2","0","1","0","0","0","0","0","2","0","1","0","0","0","2","0","0"
"1016","chr1",6040726,6040727,"0","0","0","0","0","0","1","1","3","0","0","0","0","3","0","2","0","1","2","0","3","1","1","0","0","0","2","0","1","4","1","1","0","0","0","0","1","0","0","0","3","0","0","1","0","0","0","3","1","0","0","3","0","1","0","0","1","0","0","0"
"1017","chr1",6040771,6040772,"0","0","0","0","1","0","0","2","0","1","0","0","0","4","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1018","chr1",6040804,6040805,"1","0","1","0","5","5","1","5","6","0","3","4","4","6","0","0","3","5","6","1","4","0","5","6","4","1","3","6","5","2","0","3","5","6","0","1","0","1","1","1","0","2","1","4","0","4","3","2","1","1","6","3","0","3","1","6","5","6","4","6"
"1019","chr1",6040823,6040824,"1","4","1","2","0","6","0","0","0","1","0","3","5","1","5","0","5","0","0","0","2","2","3","2","0","0","0","1","2","3","0","3","6","4","3","0","6","3","1","0","0","2","1","1","1","2","3","0","6","5","5","3","1","0","1","0","0","0","0","5"
"1020","chr1",6054723,6054724,"6","6","6","6","6","6","5","6","6","5","4","5","6","6","6","6","6","6","6","6","6","6","6","4","5","6","6","6","4","2","5","6","6","6","6","6","6","5","6","5","6","6","6","5","6","6","6","6","6","6","6","5","5","6","6","4","6","5","6","6"
"1021","chr1",6054783,6054784,"6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","5","6","6","6","6","6","4","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","2","6","6","6","6","6","6","6","6","6","5","6","6","6","6","5","5","6","6","5"
"1022","chr1",6054795,6054796,"6","6","6","6","4","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","5","6","6","6","6","6","6","6","6","6","6","5","6","6","6","4","6","6","6","6","6","6","6","6","6","5","6","6","6","6","5","5","6","6","6","6","6","6","6"
"1023","chr1",6088484,6088485,"6","6","6","6","4","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","4","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","5","5","6","6","6","6","6","6","6","6","6","6","6","5","6"
"1026","chr1",6189154,6189155,"5","6","6","6","6","6","6","6","5","5","6","4","6","5","6","6","5","6","6","6","5","6","6","6","5","6","5","6","6","5","6","6","5","5","6","6","6","6","6","6","6","6","3","6","6","6","5","6","6","6","6","6","6","6","6","6","5","6","6","6"
