"","chrom","start","end","meth","cov","avg"
"573","chr1",8254732,8255032,0,1,0
"574","chr1",8257902,8258202,0,22,0
"575","chr1",8262257,8262557,3,22,0.136363636363636
"576","chr1",8262774,8263074,5,10,0.5
"577","chr1",8263636,8263936,15,15,1
"578","chr1",8272178,8272426,0,15,0
"579","chr1",8276926,8277226,15,18,0.833333333333333
"580","chr1",8292616,8292806,18,26,0.692307692307692
"581","chr1",8298466,8298766,4,4,1
"582","chr1",8319733,8320033,3,5,0.6
"583","chr1",8334505,8334805,4,6,0.666666666666667
"584","chr1",8343120,8343420,2,2,1
"585","chr1",8343424,8343724,0,0,NA
"586","chr1",8374784,8375084,30,32,0.9375
"587","chr1",8376065,8376365,11,11,1
"588","chr1",8393827,8394127,18,19,0.947368421052632
"589","chr1",8407740,8408040,12,14,0.857142857142857
"590","chr1",8408601,8408901,39,44,0.886363636363636
"591","chr1",8410923,8411223,13,16,0.8125
"592","chr1",8412007,8412307,22,24,0.916666666666667
"593","chr1",8417248,8417548,9,9,1
"594","chr1",8424642,8424942,11,11,1
"595","chr1",8427348,8427526,16,19,0.842105263157895
"596","chr1",8427526,8427705,7,8,0.875
"597","chr1",8430589,8430889,11,11,1
"598","chr1",8443274,8443574,0,0,NA
"599","chr1",8453855,8454155,1,1,1
"600","chr1",8456315,8456615,4,5,0.8
"601","chr1",8457607,8457907,2,2,1
"602","chr1",8480812,8481112,0,0,NA
"603","chr1",8491881,8492181,6,8,0.75
"604","chr1",8509221,8509521,3,3,1
"605","chr1",8515779,8516079,4,4,1
"606","chr1",8517994,8518294,6,6,1
"607","chr1",8522406,8522706,11,12,0.916666666666667
"608","chr1",8523389,8523689,0,0,NA
"609","chr1",8533350,8533650,0,0,NA
"610","chr1",8556571,8556871,5,5,1
"611","chr1",8570074,8570374,10,10,1
"612","chr1",8585404,8585704,12,12,1
"613","chr1",8611815,8612115,0,2,0
"614","chr1",8623322,8623622,0,0,NA
"615","chr1",8631605,8631905,2,2,1
"616","chr1",8658430,8658730,4,4,1
"617","chr1",8662519,8662819,2,2,1
"618","chr1",8664160,8664460,4,4,1
"619","chr1",8692161,8692461,5,5,1
"620","chr1",8702851,8703151,2,2,1
"621","chr1",8703665,8703965,0,0,NA
"622","chr1",8722313,8722613,5,5,1
"623","chr1",8726856,8727156,1,1,1
"624","chr1",8731344,8731644,0,0,NA
"625","chr1",8767196,8767496,3,3,1
"626","chr1",8772847,8773133,0,0,NA
"627","chr1",8824026,8824326,2,2,1
"628","chr1",8874833,8875017,0,0,NA
"629","chr1",8922461,8922761,12,12,1
"630","chr1",8933155,8933455,1,1,1
"631","chr1",8936027,8936327,1,1,1
"632","chr1",8939316,8939678,0,31,0
"633","chr1",8940309,8940609,4,5,0.8
"634","chr1",8940711,8941011,0,0,NA
"635","chr1",8963799,8964099,2,3,0.666666666666667
"636","chr1",9046856,9047156,23,23,1
"637","chr1",9069976,9070276,1,26,0.0384615384615385
"638","chr1",9144883,9145183,15,16,0.9375
"639","chr1",9195350,9195650,2,3,0.666666666666667
"640","chr1",9225022,9225322,7,8,0.875
"641","chr1",9238990,9239290,37,37,1
"642","chr1",9256190,9256490,17,23,0.739130434782609
"643","chr1",9256786,9257052,0,3,0
"644","chr1",9257270,9257570,40,42,0.952380952380952
"645","chr1",9257882,9258182,15,17,0.882352941176471
"646","chr1",9258871,9259215,13,14,0.928571428571429
"647","chr1",9259724,9260024,5,6,0.833333333333333
"648","chr1",9262360,9262660,1,8,0.125
"649","chr1",9291943,9292243,15,15,1
"650","chr1",9294267,9294567,5,75,0.0666666666666667
"651","chr1",9299828,9300128,13,13,1
"652","chr1",9300953,9301253,4,5,0.8
"653","chr1",9308853,9309153,32,33,0.96969696969697
"654","chr1",9310106,9310406,27,31,0.870967741935484
"655","chr1",9323030,9323330,10,10,1
"656","chr1",9339229,9339529,6,6,1
"657","chr1",9339551,9339851,12,13,0.923076923076923
"658","chr1",9340625,9340895,0,12,0
"659","chr1",9341867,9342167,6,9,0.666666666666667
"660","chr1",9355305,9355605,12,12,1
"661","chr1",9360799,9361099,2,2,1
"662","chr1",9362296,9362596,13,15,0.866666666666667
"663","chr1",9375494,9375794,17,20,0.85
"664","chr1",9381810,9382110,11,11,1
"665","chr1",9386689,9386989,27,33,0.818181818181818
"666","chr1",9387340,9387640,19,28,0.678571428571429
"667","chr1",9391653,9391953,8,8,1
"668","chr1",9405672,9405972,3,4,0.75
"669","chr1",9410182,9410482,10,10,1
"670","chr1",9424424,9424724,5,5,1
"671","chr1",9431430,9431730,14,18,0.777777777777778
"672","chr1",9436896,9437196,18,20,0.9
"673","chr1",9445851,9446151,21,23,0.91304347826087
"674","chr1",9460055,9460355,16,17,0.941176470588235
"675","chr1",9460681,9460981,13,25,0.52
"676","chr1",9470815,9471115,9,9,1
"677","chr1",9473600,9473769,10,19,0.526315789473684
"678","chr1",9486629,9486858,5,5,1
"679","chr1",9486858,9487088,6,7,0.857142857142857
"680","chr1",9488555,9488917,8,15,0.533333333333333
"681","chr1",9509270,9509570,12,13,0.923076923076923
"682","chr1",9513829,9514129,6,7,0.857142857142857
"683","chr1",9527022,9527189,4,5,0.8
"684","chr1",9554962,9555401,1,42,0.0238095238095238
"685","chr1",9602550,9602850,1,1,1
"686","chr1",9615545,9615845,4,4,1
"687","chr1",9650290,9650590,15,18,0.833333333333333
"688","chr1",9653186,9653476,42,43,0.976744186046512
"689","chr1",9653476,9653766,4,6,0.666666666666667
"690","chr1",9675409,9675709,16,22,0.727272727272727
"691","chr1",9779158,9779458,0,44,0
"692","chr1",9781812,9782112,6,42,0.142857142857143
"693","chr1",9785138,9785438,3,13,0.230769230769231
"694","chr1",9844532,9844832,1,1,1
"695","chr1",9852634,9852934,4,19,0.210526315789474
"696","chr1",9868226,9868526,0,0,NA
"697","chr1",9895824,9896000,8,11,0.727272727272727
"698","chr1",9896158,9896327,10,12,0.833333333333333
"699","chr1",9902311,9902611,38,44,0.863636363636364
"700","chr1",9927209,9927509,13,19,0.68421052631579
"701","chr1",9935050,9935383,0,10,0
"702","chr1",9935383,9935716,21,24,0.875
"703","chr1",9937757,9938057,3,6,0.5
"704","chr1",9938478,9938778,12,12,1
"705","chr1",9950581,9950881,1,9,0.111111111111111
"706","chr1",9960504,9960804,24,27,0.888888888888889
"707","chr1",9961779,9962079,6,7,0.857142857142857
"708","chr1",9967698,9967988,6,6,1
"709","chr1",9969059,9969359,1,1,1
"710","chr1",9982402,9982702,2,2,1
"711","chr1",10010507,10010807,1,8,0.125
"712","chr1",10020750,10021050,4,4,1
"713","chr1",10116629,10116929,17,17,1
"714","chr1",10118615,10118915,19,19,1
"715","chr1",10165572,10165872,3,3,1
"716","chr1",10269677,10269977,0,7,0
"717","chr1",10313878,10314178,0,0,NA
"718","chr1",10399632,10399932,0,0,NA
"719","chr1",10413549,10413849,5,5,1
"720","chr1",10447845,10448145,0,0,NA
"721","chr1",10475167,10475467,12,12,1
"722","chr1",10535980,10536280,6,9,0.666666666666667
"723","chr1",10567412,10567712,1,18,0.0555555555555556
"724","chr1",10571357,10571657,2,2,1
"725","chr1",10575802,10576102,6,6,1
"726","chr1",10579039,10579339,11,14,0.785714285714286
"727","chr1",10590575,10590821,0,1,0
"728","chr1",10601238,10601491,12,14,0.857142857142857
"729","chr1",10676139,10676439,29,30,0.966666666666667
"730","chr1",10676595,10676895,8,9,0.888888888888889
"731","chr1",10694161,10694461,37,38,0.973684210526316
"732","chr1",10695535,10695835,42,44,0.954545454545455
"733","chr1",10701749,10702049,19,19,1
"734","chr1",10709551,10709792,48,51,0.941176470588235
"735","chr1",10709792,10710034,6,9,0.666666666666667
"736","chr1",10712816,10713116,13,13,1
"737","chr1",10715539,10715786,4,5,0.8
"738","chr1",10715786,10716034,15,16,0.9375
"739","chr1",10716350,10716650,21,22,0.954545454545455
"740","chr1",10716926,10717226,14,15,0.933333333333333
"741","chr1",10723465,10723765,21,21,1
"742","chr1",10726714,10727014,11,11,1
"743","chr1",10728840,10729140,11,12,0.916666666666667
"744","chr1",10731099,10731399,12,12,1
"745","chr1",10731912,10732212,12,16,0.75
"746","chr1",10733707,10734007,9,13,0.692307692307692
"747","chr1",10735018,10735318,9,10,0.9
"748","chr1",10738668,10738918,5,5,1
"749","chr1",10739829,10740129,5,15,0.333333333333333
"750","chr1",10746961,10747261,32,43,0.744186046511628
"751","chr1",10750529,10750829,27,29,0.931034482758621
"752","chr1",10757285,10757585,8,9,0.888888888888889
"753","chr1",10757736,10757919,7,7,1
"754","chr1",10758844,10759144,12,12,1
"755","chr1",10772631,10772931,26,27,0.962962962962963
"756","chr1",10782907,10783207,34,36,0.944444444444444
"757","chr1",10783699,10783932,10,11,0.909090909090909
"758","chr1",10784212,10784512,1,20,0.05
"759","chr1",10784591,10784891,10,10,1
"760","chr1",10788068,10788368,21,22,0.954545454545455
"761","chr1",10794093,10794393,9,10,0.9
"762","chr1",10795680,10795980,3,5,0.6
"763","chr1",10798020,10798320,21,25,0.84
"764","chr1",10798494,10798794,9,10,0.9
"765","chr1",10799587,10799887,25,27,0.925925925925926
"766","chr1",10801887,10802187,1,1,1
"767","chr1",10804788,10805088,19,19,1
"768","chr1",10807525,10807825,5,11,0.454545454545455
"769","chr1",10815285,10815585,24,24,1
"770","chr1",10816348,10816650,50,60,0.833333333333333
"771","chr1",10816650,10816953,23,23,1
"772","chr1",10817920,10818220,5,5,1
"773","chr1",10820362,10820662,4,7,0.571428571428571
"774","chr1",10822717,10823017,8,8,1
"775","chr1",10832547,10832847,13,18,0.722222222222222
"776","chr1",10833781,10834081,12,14,0.857142857142857
"777","chr1",10834771,10835071,4,5,0.8
"778","chr1",10838901,10839201,5,7,0.714285714285714
"779","chr1",10840003,10840303,0,0,NA
"780","chr1",10847443,10847743,17,20,0.85
"781","chr1",10864064,10864364,1,13,0.0769230769230769
"782","chr1",10896192,10896492,6,12,0.5
"783","chr1",10960936,10961171,1,2,0.5
"784","chr1",10994863,10995163,12,12,1
"785","chr1",10997505,10997805,5,13,0.384615384615385
"786","chr1",11000571,11000871,23,26,0.884615384615385
"787","chr1",11028410,11028710,5,5,1
"788","chr1",11097721,11098021,0,14,0
"789","chr1",11113136,11113436,27,29,0.931034482758621
"790","chr1",11120909,11121083,0,8,0
"791","chr1",11122967,11123267,5,5,1
"792","chr1",11194527,11194827,2,2,1
"793","chr1",11211123,11211423,3,3,1
"794","chr1",11218374,11218674,2,2,1
"795","chr1",11399317,11399617,4,6,0.666666666666667
"796","chr1",11499927,11500227,0,0,NA
"797","chr1",11565433,11565733,1,1,1
"798","chr1",11708141,11708441,16,17,0.941176470588235
"799","chr1",11708867,11709167,51,78,0.653846153846154
"800","chr1",11727517,11727817,2,2,1
"801","chr1",11760705,11761075,22,24,0.916666666666667
"802","chr1",11761075,11761445,33,37,0.891891891891892
"803","chr1",11761730,11761915,23,26,0.884615384615385
"804","chr1",11767906,11768206,7,13,0.538461538461538
"805","chr1",11795741,11796041,3,13,0.230769230769231
"806","chr1",11798127,11798427,0,2,0
"807","chr1",11847382,11847682,26,26,1
"808","chr1",11847717,11848117,24,31,0.774193548387097
"809","chr1",11848117,11848517,33,33,1
"810","chr1",11863511,11863811,1,23,0.0434782608695652
"811","chr1",11864570,11864870,0,1,0
"812","chr1",11865201,11865635,4,61,0.0655737704918033
"813","chr1",11942816,11943116,8,9,0.888888888888889
"814","chr1",11979022,11979322,9,11,0.818181818181818
"815","chr1",12027025,12027325,15,15,1
"816","chr1",12039596,12039883,7,16,0.4375
"817","chr1",12039883,12040170,5,47,0.106382978723404
"818","chr1",12107517,12107817,7,8,0.875
"819","chr1",12139055,12139355,8,9,0.888888888888889
"820","chr1",12148175,12148351,15,18,0.833333333333333
"821","chr1",12148351,12148528,19,19,1
"822","chr1",12181062,12181362,3,3,1
"823","chr1",12181485,12181785,2,2,1
"824","chr1",12185694,12185994,16,16,1
"825","chr1",12192948,12193248,1,1,1
"826","chr1",12203955,12204255,24,25,0.96
"827","chr1",12204374,12204674,6,8,0.75
"828","chr1",12209007,12209307,5,5,1
"829","chr1",12210644,12210944,4,4,1
"830","chr1",12213532,12213701,0,1,0
"831","chr1",12218633,12218933,27,29,0.931034482758621
"832","chr1",12222448,12222748,12,13,0.923076923076923
"833","chr1",12230358,12230658,15,15,1
"834","chr1",12233701,12234001,11,12,0.916666666666667
"835","chr1",12238395,12238695,1,14,0.0714285714285714
"836","chr1",12240922,12241222,11,13,0.846153846153846
"837","chr1",12261733,12262033,16,18,0.888888888888889
"838","chr1",12347961,12348261,6,6,1
"839","chr1",12370385,12370685,3,4,0.75
"840","chr1",12400283,12400583,0,0,NA
"841","chr1",12441407,12441707,0,0,NA
"842","chr1",12466034,12466334,0,0,NA
"843","chr1",12509556,12509856,0,0,NA
"844","chr1",12513357,12513657,13,13,1
"845","chr1",12532978,12533278,1,1,1
"846","chr1",12538440,12538690,0,14,0
"847","chr1",12539231,12539531,8,8,1
"848","chr1",12540274,12540514,11,12,0.916666666666667
"849","chr1",12540514,12540755,0,0,NA
"850","chr1",12541064,12541364,3,7,0.428571428571429
"851","chr1",12546402,12546587,9,9,1
"852","chr1",12556417,12556717,1,2,0.5
"853","chr1",12559632,12559932,3,3,1
"854","chr1",12579591,12579891,11,12,0.916666666666667
"855","chr1",12587558,12587811,52,53,0.981132075471698
"856","chr1",12587811,12588065,21,25,0.84
"857","chr1",12588503,12588803,5,6,0.833333333333333
"858","chr1",12600074,12600483,28,31,0.903225806451613
"859","chr1",12600483,12600893,13,14,0.928571428571429
"860","chr1",12603703,12604003,4,4,1
"861","chr1",12609157,12609705,32,75,0.426666666666667
"862","chr1",12609705,12610253,8,69,0.115942028985507
"863","chr1",12612014,12612314,15,17,0.882352941176471
"864","chr1",12613164,12613464,20,23,0.869565217391304
"865","chr1",12651389,12651689,7,7,1
"866","chr1",12653570,12653870,13,14,0.928571428571429
"867","chr1",12654761,12655061,20,20,1
"868","chr1",12662690,12662990,13,14,0.928571428571429
"869","chr1",12664071,12664243,0,3,0
"870","chr1",12696181,12696481,7,10,0.7
"871","chr1",13837976,13838276,0,4,0
"872","chr1",13930635,13930935,0,0,NA
"873","chr1",13992390,13992690,4,6,0.666666666666667
"874","chr1",14025986,14026376,7,8,0.875
"875","chr1",14029327,14029627,12,13,0.923076923076923
"876","chr1",14029724,14030007,3,8,0.375
"877","chr1",14030007,14030290,3,7,0.428571428571429
"878","chr1",14030460,14030760,0,1,0
"879","chr1",14033628,14033928,1,1,1
"880","chr1",14034875,14035175,3,3,1
"881","chr1",14056821,14057121,0,1,0
"882","chr1",14078593,14078893,7,7,1
"883","chr1",14092941,14093241,2,2,1
"884","chr1",14107680,14107980,3,3,1
"885","chr1",14108824,14109124,5,5,1
"886","chr1",14111201,14111501,0,0,NA
"887","chr1",14124424,14124724,9,11,0.818181818181818
"888","chr1",14127450,14127750,19,20,0.95
"889","chr1",14153250,14153550,1,1,1
"890","chr1",14155220,14155520,0,22,0
"891","chr1",14156092,14156392,4,4,1
"892","chr1",14219971,14220192,5,10,0.5
"893","chr1",14220463,14220763,0,0,NA
"894","chr1",14292044,14292344,5,7,0.714285714285714
"895","chr1",14342963,14343263,1,2,0.5
"896","chr1",14382021,14382321,0,2,0
"897","chr1",14608968,14609268,0,2,0
"898","chr1",14698267,14698567,7,11,0.636363636363636
"899","chr1",14742224,14742524,0,1,0
"900","chr1",14824625,14824925,0,7,0
"901","chr1",14838302,14838602,0,3,0
"902","chr1",14847560,14847860,0,4,0
"903","chr1",14927700,14928000,0,1,0
"904","chr1",15013016,15013316,0,2,0
"905","chr1",15059587,15059887,4,9,0.444444444444444
"906","chr1",15170246,15170546,2,5,0.4
"907","chr1",15202498,15202798,15,15,1
"908","chr1",15242029,15242329,0,17,0
"909","chr1",15269032,15269332,6,6,1
"910","chr1",15271285,15271585,17,18,0.944444444444444
"911","chr1",15307371,15307671,12,14,0.857142857142857
"912","chr1",15323035,15323335,23,24,0.958333333333333
"913","chr1",15348950,15349250,15,15,1
"914","chr1",15354579,15354879,14,20,0.7
"915","chr1",15402353,15402653,7,7,1
"916","chr1",15414820,15415120,15,15,1
"917","chr1",15416469,15416769,3,3,1
"918","chr1",15416927,15417227,7,31,0.225806451612903
"919","chr1",15468215,15468515,9,11,0.818181818181818
"920","chr1",15494949,15495249,3,3,1
"921","chr1",15500589,15500889,5,5,1
"922","chr1",15502730,15503030,8,8,1
"923","chr1",15504308,15504608,20,22,0.909090909090909
"924","chr1",15513355,15513655,12,15,0.8
"925","chr1",15515060,15515360,0,0,NA
"926","chr1",15527369,15527669,0,0,NA
"927","chr1",15533282,15533582,0,0,NA
"928","chr1",15540022,15540322,10,10,1
"929","chr1",15547501,15547801,8,9,0.888888888888889
"930","chr1",15569993,15570293,7,7,1
"931","chr1",15635075,15635375,12,12,1
"932","chr1",15650297,15650597,6,8,0.75
"933","chr1",15655613,15655913,11,11,1
"934","chr1",15655935,15656235,25,25,1
"935","chr1",15671197,15671497,1,1,1
"936","chr1",15677052,15677352,1,4,0.25
"937","chr1",15679148,15679448,1,12,0.0833333333333333
"938","chr1",15682170,15682353,2,6,0.333333333333333
"939","chr1",15682459,15682759,0,5,0
"940","chr1",15692792,15693092,3,3,1
"941","chr1",15697267,15697567,10,10,1
"942","chr1",15733693,15733993,0,0,NA
"943","chr1",15734134,15734434,18,22,0.818181818181818
"944","chr1",15742837,15743137,6,11,0.545454545454545
"945","chr1",15743520,15743820,19,22,0.863636363636364
"946","chr1",15745350,15745650,16,18,0.888888888888889
"947","chr1",15753196,15753496,40,65,0.615384615384615
"948","chr1",15929630,15929801,7,7,1
"949","chr1",15930235,15930535,18,19,0.947368421052632
"950","chr1",15930610,15930910,1,1,1
"951","chr1",16023555,16023855,4,6,0.666666666666667
"952","chr1",16029634,16029934,12,12,1
"953","chr1",16041330,16041630,1,1,1
"954","chr1",16062278,16062578,21,22,0.954545454545455
"955","chr1",16062593,16062852,44,55,0.8
"956","chr1",16062852,16063111,29,34,0.852941176470588
"957","chr1",16076073,16076373,15,19,0.789473684210526
"958","chr1",16087190,16087490,17,20,0.85
"959","chr1",16087601,16087901,28,28,1
"960","chr1",16125943,16126235,2,15,0.133333333333333
"961","chr1",16126235,16126528,3,12,0.25
"962","chr1",16163799,16164271,40,40,1
"963","chr1",16219874,16220174,1,1,1
"964","chr1",16275388,16275688,7,9,0.777777777777778
"965","chr1",16276143,16276443,0,14,0
"966","chr1",16277414,16277714,10,20,0.5
"967","chr1",16298386,16298686,23,23,1
"968","chr1",16351500,16351800,13,14,0.928571428571429
"969","chr1",16358898,16359198,57,65,0.876923076923077
"970","chr1",16370083,16370383,6,7,0.857142857142857
"971","chr1",16393640,16393940,17,17,1
"972","chr1",16403283,16403583,1,17,0.0588235294117647
"973","chr1",16465411,16465711,9,17,0.529411764705882
"974","chr1",16468162,16468462,31,34,0.911764705882353
"975","chr1",16470516,16470816,0,20,0
"976","chr1",16470948,16471248,0,12,0
"977","chr1",16473348,16473648,4,8,0.5
"978","chr1",16474798,16475098,27,28,0.964285714285714
"979","chr1",16477463,16477763,17,17,1
"980","chr1",16482711,16482967,2,48,0.0416666666666667
"981","chr1",16484660,16484960,5,5,1
"982","chr1",16485219,16485519,11,12,0.916666666666667
"983","chr1",16488099,16488349,3,6,0.5
"984","chr1",16488349,16488599,7,10,0.7
"985","chr1",16490996,16491263,3,10,0.3
"986","chr1",16491263,16491530,9,11,0.818181818181818
"987","chr1",16491750,16492050,2,3,0.666666666666667
"988","chr1",16497961,16498261,12,12,1
"989","chr1",16498862,16499162,14,19,0.736842105263158
"990","chr1",16499536,16499836,2,35,0.0571428571428571
"991","chr1",16500938,16501112,6,8,0.75
"992","chr1",16501636,16501883,17,18,0.944444444444444
"993","chr1",16502075,16502375,0,6,0
"994","chr1",16503113,16503413,7,7,1
"995","chr1",16505330,16505630,7,9,0.777777777777778
"996","chr1",16506926,16507226,1,1,1
"997","chr1",16508322,16508569,0,11,0
"998","chr1",16508842,16509142,10,12,0.833333333333333
"999","chr1",16543533,16543833,12,65,0.184615384615385
"1000","chr1",16544809,16545109,16,19,0.842105263157895
"1001","chr1",16546778,16547078,5,5,1
"1002","chr1",16553116,16553407,5,5,1
"1003","chr1",16554020,16554363,9,9,1
"1004","chr1",16554741,16554937,69,69,1
"1005","chr1",16554937,16555133,22,26,0.846153846153846
"1006","chr1",16563992,16564292,0,0,NA
"1007","chr1",16575391,16575691,1,1,1
"1008","chr1",16712279,16712579,2,2,1
"1009","chr1",16824031,16824331,0,0,NA
"1010","chr1",16943923,16944118,14,14,1
"1011","chr1",16966203,16966503,4,4,1
"1012","chr1",17231572,17231810,1,36,0.0277777777777778
"1013","chr1",17241554,17241854,25,28,0.892857142857143
