"","chrom","start","end"
"3564","chrX",70197000,70486000
"3565","chrX",70594000,70838000
"3566","chrX",70903000,71024000
"3567","chrX",71134000,71386000
"3568","chrX",71463000,71885000
"3569","chrX",71961000,72200000
"3570","chrX",72243000,73003000
"3571","chrX",73051000,73776000
"3572","chrX",73895000,74218000
"3573","chrX",74219000,76703000
"3574","chrX",76706000,77323000
"3575","chrX",77550000,79786000
"3576","chrX",79932000,80634000
"3577","chrX",80734000,82201000
"3578","chrX",82274000,84335000
"3579","chrX",84336000,84812000
"3580","chrX",84833000,85048000
"3581","chrX",85117000,85321000
"3582","chrX",85483000,88421000
"3583","chrX",88482000,88546000
"3584","chrX",88547000,88614000
"3585","chrX",88615000,88715000
"3586","chrX",88716000,88809000
"3587","chrX",88810000,88898000
"3588","chrX",88899000,88969000
"3589","chrX",89013000,89072000
"3590","chrX",89140000,89261000
"3591","chrX",89268000,89335000
"3592","chrX",89350000,89409000
"3593","chrX",89454000,89530000
"3594","chrX",89531000,89644000
"3595","chrX",89645000,89806000
"3596","chrX",89807000,89869000
"3597","chrX",89921000,89972000
"3598","chrX",89980000,90109000
"3599","chrX",90145000,90286000
"3600","chrX",90303000,90395000
"3601","chrX",90517000,90697000
"3602","chrX",90996000,91065000
"3603","chrX",91099000,91209000
"3604","chrX",91210000,91288000
"3605","chrX",91443000,91520000
"3606","chrX",91634000,91803000
"3607","chrX",91804000,91869000
"3608","chrX",91871000,92041000
"3609","chrX",92158000,92220000
"3610","chrX",92221000,92333000
"3611","chrX",92410000,95555000
"3612","chrX",95636000,99410000
"3613","chrX",99448000,100034000
"3614","chrX",100115000,100555000
"3615","chrX",100705000,101055000
"3616","chrX",101076000,101390000
"3617","chrX",101452000,101596000
"3618","chrX",101603000,101745000
"3619","chrX",101783000,102106000
"3620","chrX",102204000,102422000
"3621","chrX",102471000,102733000
"3622","chrX",102781000,103079000
"3623","chrX",103184000,103326000
"3624","chrX",103416000,106007000
"3625","chrX",106134000,107313000
"3626","chrX",107409000,108709000
"3627","chrX",108713000,109134000
"3628","chrX",109146000,109644000
"3629","chrX",109728000,114873000
"3630","chrX",115101000,115635000
"3631","chrX",115681000,115732000
"3632","chrX",115733000,117374000
"3633","chrX",117494000,117954000
"3634","chrX",117978000,118567000
"3635","chrX",118626000,118913000
"3636","chrX",119173000,119332000
"3637","chrX",119393000,119610000
"3638","chrX",119611000,119857000
"3639","chrX",120009000,120121000
"3640","chrX",120133000,122153000
"3641","chrX",122253000,122638000
"3642","chrX",122867000,123222000
"3643","chrX",123296000,128513000
"3644","chrX",128743000,129356000
"3645","chrX",129489000,130027000
"3646","chrX",130141000,130767000
"3647","chrX",130987000,131739000
"3648","chrX",131847000,132797000
"3649","chrX",132830000,133479000
"3650","chrX",133644000,134153000
"3651","chrX",134418000,134722000
"3652","chrX",134852000,134904000
"3653","chrX",134916000,134971000
"3654","chrX",135074000,135990000
"3655","chrX",136070000,138579000
"3656","chrX",138640000,139036000
"3657","chrX",139155000,140054000
"3658","chrX",140078000,140210000
"3659","chrX",140220000,140534000
"3660","chrX",140561000,140689000
"3661","chrX",140694000,143121000
"3662","chrX",143161000,143296000
"3663","chrX",143318000,146867000
"3664","chrX",146946000,147110000
"3665","chrX",147167000,148553000
"3666","chrX",148696000,148956000
"3667","chrX",149132000,149874000
"3668","chrX",149946000,150264000
"3669","chrX",150294000,150886000
"3670","chrX",150922000,151796000
"3671","chrX",151904000,151959000
"3672","chrX",152023000,152102000
"3673","chrX",152230000,152416000
"3674","chrX",152569000,152773000
"3675","chrX",152790000,152937000
"3676","chrX",153029000,153210000
"3677","chrX",153415000,153505000
"3678","chrX",153625000,153758000
"3679","chrX",153892000,154069000
"3680","chrX",154156000,154538000
"3681","chrX",154565000,154900000
"3682","chrX",154930000,155270560
"3683","chrY",0,3712000
"3684","chrY",3722000,9954000
"3685","chrY",9962000,10015000
"3686","chrY",10017000,13262000
"3687","chrY",13264000,13447000
"3688","chrY",13453000,21152000
"3689","chrY",21154000,58971000
"3690","chrY",59033000,59373566
